split,fold,baseline,metric,representation,target,value,std,n_conditions,n_test,n_skipped,ci_low,ci_high,normalized,normalized_std,normalization_valid,floor_source,floor_value,ceiling_value,fallback_rate,fallback_rate_dose_collapsed
held_out_both,held_out_both/A549__fold0,nearest_context,direction_acc_de,absolute,full_pseudobulk,0.9912365106294476,0.010178668825818304,132.0,190,58.0,0.9895310501666732,0.9928942284799706,0.0,1.9469409733213798,True,global_mean_delta,0.9912365106294476,0.9964645421749824,1.0,0.0
held_out_both,held_out_both/A549__fold0,nearest_context,direction_acc_de,absolute,replicate_half,0.9907548184882529,0.010353449403969327,1320.0,190,580.0,0.9902024452647868,0.9912663589239027,0.0,1.813301303534658,True,global_mean_delta,0.9907548184882529,0.9964645421749824,1.0,0.0
held_out_both,held_out_both/A549__fold0,nearest_context,direction_acc_de,delta,full_pseudobulk,0.5959633443632749,0.16119148155733612,132.0,190,58.0,0.5681779226470562,0.6234205748180768,0.0,0.4453233529597412,True,global_mean_delta,0.5959633443632749,0.9579283760329893,1.0,0.0
held_out_both,held_out_both/A549__fold0,nearest_context,direction_acc_de,delta,replicate_half,0.5979177467838533,0.15896349932846204,1320.0,190,580.0,0.5900525050265847,0.6062917250183565,0.0,0.441552238776971,True,global_mean_delta,0.5979177467838533,0.9579283760329893,1.0,0.0
held_out_both,held_out_both/A549__fold0,nearest_context,mae,absolute,full_pseudobulk,0.024755130103047952,0.007726393126518718,190.0,190,0.0,0.023683945881372206,0.0259428205977674,,,False,no_change,0.023842058953158538,0.027933470802083353,1.0,0.0
held_out_both,held_out_both/A549__fold0,nearest_context,mae,absolute,replicate_half,0.028689769727765387,0.007723214867901991,1900.0,190,0.0,0.028342644661229426,0.029032811017810356,-112.5933184705996,1159.9984824985738,True,no_change,0.027940128754644866,0.027933470802083353,1.0,0.0
held_out_both,held_out_both/A549__fold0,nearest_context,mae,delta,full_pseudobulk,0.024755130103047952,0.007726393126518718,190.0,190,0.0,0.023698466548022563,0.025925708641652292,,,False,no_change,0.023842058953158538,0.027933470802083353,1.0,0.0
held_out_both,held_out_both/A549__fold0,nearest_context,mae,delta,replicate_half,0.028689769727765387,0.007723214867901991,1900.0,190,0.0,0.02833471002383378,0.02905800143817921,-112.5933184705996,1159.9984824985738,True,no_change,0.027940128754644866,0.027933470802083353,1.0,0.0
held_out_both,held_out_both/A549__fold0,nearest_context,pearson_r,absolute,full_pseudobulk,0.98481687434159,0.014886047399786608,190.0,190,0.0,0.9825597427399105,0.9868224430868592,0.0,25.281076045420154,True,global_mean_delta,0.98481687434159,0.985405696090041,1.0,0.0
held_out_both,held_out_both/A549__fold0,nearest_context,pearson_r,absolute,replicate_half,0.9812934446753626,0.015530603018608306,1900.0,190,0.0,0.9805478853229763,0.9819972460502128,0.0,3.776666709426576,True,global_mean_delta,0.9812934446753626,0.985405696090041,1.0,0.0
held_out_both,held_out_both/A549__fold0,nearest_context,pearson_r,delta,full_pseudobulk,0.13816140395693127,0.13127478753350894,190.0,190,0.0,0.1189582523890166,0.157450853073932,0.0,0.3418233129955349,True,global_mean_delta,0.13816140395693127,0.5222042194778952,1.0,0.0
held_out_both,held_out_both/A549__fold0,nearest_context,pearson_r,delta,replicate_half,0.12533047343767875,0.12096249234317726,1900.0,190,0.0,0.11985078010871143,0.1305027276066972,0.0,0.30478834528631116,True,global_mean_delta,0.12533047343767875,0.5222042194778952,1.0,0.0
held_out_both,held_out_both/A549__fold0,nearest_context,pearson_r_de,absolute,full_pseudobulk,0.955790254418639,0.17578687398315507,132.0,190,58.0,0.920074760069037,0.9757941124598346,0.0,4.943428836404826,True,global_mean_delta,0.955790254418639,0.9913499599996337,1.0,0.0
held_out_both,held_out_both/A549__fold0,nearest_context,pearson_r_de,absolute,replicate_half,0.9537367422129709,0.1752732452612207,1320.0,190,580.0,0.9437732496149919,0.9625589391060817,0.0,4.65988435914596,True,global_mean_delta,0.9537367422129709,0.9913499599996337,1.0,0.0
held_out_both,held_out_both/A549__fold0,nearest_context,pearson_r_de,delta,full_pseudobulk,0.3481060023182498,0.3310150303850152,132.0,190,58.0,0.29052867974058244,0.4024727332326602,0.0,0.6973843199709794,True,global_mean_delta,0.3481060023182498,0.8227582434222509,1.0,0.0
held_out_both,held_out_both/A549__fold0,nearest_context,pearson_r_de,delta,replicate_half,0.3237543319403439,0.3441222528527824,1320.0,190,580.0,0.3040274908619537,0.34240514382295234,0.0,0.6896183475412692,True,global_mean_delta,0.3237543319403439,0.8227582434222509,1.0,0.0
held_out_both,held_out_both/A549__fold0,nearest_context,pert_discrimination,absolute,full_pseudobulk,0.2752715121136174,0.24870460709024617,190.0,190,0.0,0.24086953494848232,0.3122257031467558,0.02842796614784714,0.9727573428685821,True,no_change,0.28253968253968254,0.026869952659426342,1.0,0.0
held_out_both,held_out_both/A549__fold0,nearest_context,pert_discrimination,absolute,replicate_half,0.2821693121693122,0.24778099735985082,1900.0,190,0.0,0.2706228766360345,0.2926120857699805,0.022487125081301206,0.9487259017979296,True,no_change,0.28804232804232804,0.026869952659426342,1.0,0.0
held_out_both,held_out_both/A549__fold0,nearest_context,pert_discrimination,delta,full_pseudobulk,0.5000000000000001,0.2909652048709311,190.0,190,0.0,0.45751810080757455,0.5396115288220551,-2.2897309748209176e-16,0.6000884753881088,True,no_change,0.5,0.015129490392648286,1.0,0.0
held_out_both,held_out_both/A549__fold0,nearest_context,pert_discrimination,delta,replicate_half,0.5,0.29027489499004316,1900.0,190,0.0,0.48727158173210805,0.5138417571707046,-0.0,0.5986647759318418,True,no_change,0.5,0.015129490392648286,1.0,0.0
held_out_both,held_out_both/A549__fold0,no_change,direction_acc_de,absolute,full_pseudobulk,0.996832933519292,0.00521234155501931,132.0,190,58.0,0.9958760125682239,0.9976886128847687,1.0704646368525266,0.9969988722564535,True,global_mean_delta,0.9912365106294476,0.9964645421749824,0.0,
held_out_both,held_out_both/A549__fold0,no_change,direction_acc_de,absolute,replicate_half,0.9965992745884512,0.0053582079627997655,1320.0,190,580.0,0.9962808350443111,0.9968685726344355,1.0235970111446873,0.9384355980751343,True,global_mean_delta,0.9907548184882529,0.9964645421749824,0.0,
held_out_both,held_out_both/A549__fold0,no_change,direction_acc_de,delta,full_pseudobulk,0.0,0.0,132.0,190,58.0,0.0,0.0,-1.6464666258343958,0.0,True,global_mean_delta,0.5959633443632749,0.9579283760329893,0.0,
held_out_both,held_out_both/A549__fold0,no_change,direction_acc_de,delta,replicate_half,0.0003331095409640847,0.0012631416925158114,1320.0,190,580.0,0.0002719375578492794,0.0004077104232583569,-1.6599083157329402,0.003508623329123116,True,global_mean_delta,0.5979177467838533,0.9579283760329893,0.0,
held_out_both,held_out_both/A549__fold0,no_change,mae,absolute,full_pseudobulk,0.023842058953158538,0.008191879980827033,190.0,190,0.0,0.02264618553914688,0.024971437353872843,,,False,no_change,0.023842058953158538,0.027933470802083353,0.0,
held_out_both,held_out_both/A549__fold0,no_change,mae,absolute,replicate_half,0.027940128754644866,0.008123847526956137,1900.0,190,0.0,0.027555938889510943,0.028312271809994176,-0.0,1220.1720351565,True,no_change,0.027940128754644866,0.027933470802083353,0.0,
held_out_both,held_out_both/A549__fold0,no_change,mae,delta,full_pseudobulk,0.023842058953158538,0.008191879980827033,190.0,190,0.0,0.022737342201476142,0.024972146009373704,,,False,no_change,0.023842058953158538,0.027933470802083353,0.0,
held_out_both,held_out_both/A549__fold0,no_change,mae,delta,replicate_half,0.027940128754644866,0.008123847526956137,1900.0,190,0.0,0.02757147327881535,0.02832347113435275,-0.0,1220.1720351565,True,no_change,0.027940128754644866,0.027933470802083353,0.0,
held_out_both,held_out_both/A549__fold0,no_change,pearson_r,absolute,full_pseudobulk,0.9846939058677168,0.015428843260700492,190.0,190,0.0,0.9823087114364941,0.9868400414767813,-0.2088381996703901,26.202909966028244,True,global_mean_delta,0.98481687434159,0.985405696090041,0.0,
held_out_both,held_out_both/A549__fold0,no_change,pearson_r,absolute,replicate_half,0.9811678849063346,0.016064302997724593,1900.0,190,0.0,0.9804599281569146,0.9818921807841563,-0.030533096439552147,3.906449625230624,True,global_mean_delta,0.9812934446753626,0.985405696090041,0.0,
held_out_both,held_out_both/A549__fold0,no_change,pearson_r,delta,full_pseudobulk,,,0.0,190,190.0,,,,,True,global_mean_delta,0.13816140395693127,0.5222042194778952,0.0,
held_out_both,held_out_both/A549__fold0,no_change,pearson_r,delta,replicate_half,,,0.0,190,1900.0,,,,,True,global_mean_delta,0.12533047343767875,0.5222042194778952,0.0,
held_out_both,held_out_both/A549__fold0,no_change,pearson_r_de,absolute,full_pseudobulk,0.953844888761669,0.17620857554628924,132.0,190,58.0,0.9214605237810851,0.9734483195186446,-0.054707023727714195,4.955287808695068,True,global_mean_delta,0.955790254418639,0.9913499599996337,0.0,
held_out_both,held_out_both/A549__fold0,no_change,pearson_r_de,absolute,replicate_half,0.951774636877054,0.17571034732007973,1320.0,190,580.0,0.9413201991307185,0.9601890861256117,-0.05216531451910597,4.671505328703476,True,global_mean_delta,0.9537367422129709,0.9913499599996337,0.0,
held_out_both,held_out_both/A549__fold0,no_change,pearson_r_de,delta,full_pseudobulk,,,0.0,190,190.0,,,,,True,global_mean_delta,0.3481060023182498,0.8227582434222509,0.0,
held_out_both,held_out_both/A549__fold0,no_change,pearson_r_de,delta,replicate_half,,,0.0,190,1900.0,,,,,True,global_mean_delta,0.3237543319403439,0.8227582434222509,0.0,
held_out_both,held_out_both/A549__fold0,no_change,pert_discrimination,absolute,full_pseudobulk,0.28253968253968254,0.24916358372476805,190.0,190,0.0,0.2483904204956836,0.3159851016429963,-0.0,0.9745525363579984,True,no_change,0.28253968253968254,0.026869952659426342,0.0,
held_out_both,held_out_both/A549__fold0,no_change,pert_discrimination,absolute,replicate_half,0.28804232804232804,0.24783555072375663,1900.0,190,0.0,0.2765391255917572,0.2995441381230855,-0.0,0.9489347805655475,True,no_change,0.28804232804232804,0.026869952659426342,0.0,
held_out_both,held_out_both/A549__fold0,no_change,pert_discrimination,delta,full_pseudobulk,0.5,0.2909652048709311,190.0,190,0.0,0.45836744639376215,0.5415510999721527,-0.0,0.6000884753881088,True,no_change,0.5,0.015129490392648286,0.0,
held_out_both,held_out_both/A549__fold0,no_change,pert_discrimination,delta,replicate_half,0.5,0.29027489499004316,1900.0,190,0.0,0.4870360623781676,0.5130794346978558,-0.0,0.5986647759318418,True,no_change,0.5,0.015129490392648286,0.0,
held_out_both,held_out_both/A549__fold0,per_drug_mean_delta,direction_acc_de,absolute,full_pseudobulk,0.9912365106294476,0.010178668825818304,132.0,190,58.0,0.9894403781771067,0.9928252334107186,0.0,1.9469409733213798,True,global_mean_delta,0.9912365106294476,0.9964645421749824,1.0,0.0
held_out_both,held_out_both/A549__fold0,per_drug_mean_delta,direction_acc_de,absolute,replicate_half,0.9907548184882529,0.010353449403969327,1320.0,190,580.0,0.9901778189286441,0.9913231848213981,0.0,1.813301303534658,True,global_mean_delta,0.9907548184882529,0.9964645421749824,1.0,0.0
held_out_both,held_out_both/A549__fold0,per_drug_mean_delta,direction_acc_de,delta,full_pseudobulk,0.5959633443632749,0.16119148155733612,132.0,190,58.0,0.5684907668391915,0.6258426951463737,0.0,0.4453233529597412,True,global_mean_delta,0.5959633443632749,0.9579283760329893,1.0,0.0
held_out_both,held_out_both/A549__fold0,per_drug_mean_delta,direction_acc_de,delta,replicate_half,0.5979177467838533,0.15896349932846204,1320.0,190,580.0,0.5896063043967096,0.6058156036743109,0.0,0.441552238776971,True,global_mean_delta,0.5979177467838533,0.9579283760329893,1.0,0.0
held_out_both,held_out_both/A549__fold0,per_drug_mean_delta,mae,absolute,full_pseudobulk,0.024755130103047952,0.007726393126518718,190.0,190,0.0,0.02370065101396424,0.0259165374063581,,,False,no_change,0.023842058953158538,0.027933470802083353,1.0,0.0
held_out_both,held_out_both/A549__fold0,per_drug_mean_delta,mae,absolute,replicate_half,0.028689769727765387,0.007723214867901991,1900.0,190,0.0,0.02833867525532761,0.02903933030773173,-112.5933184705996,1159.9984824985738,True,no_change,0.027940128754644866,0.027933470802083353,1.0,0.0
held_out_both,held_out_both/A549__fold0,per_drug_mean_delta,mae,delta,full_pseudobulk,0.024755130103047952,0.007726393126518718,190.0,190,0.0,0.02361827157553628,0.025848362102860928,,,False,no_change,0.023842058953158538,0.027933470802083353,1.0,0.0
held_out_both,held_out_both/A549__fold0,per_drug_mean_delta,mae,delta,replicate_half,0.028689769727765387,0.007723214867901991,1900.0,190,0.0,0.028388943174447463,0.029049801555892887,-112.5933184705996,1159.9984824985738,True,no_change,0.027940128754644866,0.027933470802083353,1.0,0.0
held_out_both,held_out_both/A549__fold0,per_drug_mean_delta,pearson_r,absolute,full_pseudobulk,0.98481687434159,0.014886047399786608,190.0,190,0.0,0.9826684642487359,0.986561032952187,0.0,25.281076045420154,True,global_mean_delta,0.98481687434159,0.985405696090041,1.0,0.0
held_out_both,held_out_both/A549__fold0,per_drug_mean_delta,pearson_r,absolute,replicate_half,0.9812934446753626,0.015530603018608306,1900.0,190,0.0,0.9805819041146044,0.9819440572559607,0.0,3.776666709426576,True,global_mean_delta,0.9812934446753626,0.985405696090041,1.0,0.0
held_out_both,held_out_both/A549__fold0,per_drug_mean_delta,pearson_r,delta,full_pseudobulk,0.13816140395693127,0.13127478753350894,190.0,190,0.0,0.1195788263967867,0.15606140358430354,0.0,0.3418233129955349,True,global_mean_delta,0.13816140395693127,0.5222042194778952,1.0,0.0
held_out_both,held_out_both/A549__fold0,per_drug_mean_delta,pearson_r,delta,replicate_half,0.12533047343767875,0.12096249234317726,1900.0,190,0.0,0.11992591154684076,0.13110923495930388,0.0,0.30478834528631116,True,global_mean_delta,0.12533047343767875,0.5222042194778952,1.0,0.0
held_out_both,held_out_both/A549__fold0,per_drug_mean_delta,pearson_r_de,absolute,full_pseudobulk,0.955790254418639,0.17578687398315507,132.0,190,58.0,0.9219571531029387,0.9755587923717706,0.0,4.943428836404826,True,global_mean_delta,0.955790254418639,0.9913499599996337,1.0,0.0
held_out_both,held_out_both/A549__fold0,per_drug_mean_delta,pearson_r_de,absolute,replicate_half,0.9537367422129709,0.1752732452612207,1320.0,190,580.0,0.9439268747506075,0.9632197823092916,0.0,4.65988435914596,True,global_mean_delta,0.9537367422129709,0.9913499599996337,1.0,0.0
held_out_both,held_out_both/A549__fold0,per_drug_mean_delta,pearson_r_de,delta,full_pseudobulk,0.3481060023182498,0.3310150303850152,132.0,190,58.0,0.28989012433532485,0.4043610261753904,0.0,0.6973843199709794,True,global_mean_delta,0.3481060023182498,0.8227582434222509,1.0,0.0
held_out_both,held_out_both/A549__fold0,per_drug_mean_delta,pearson_r_de,delta,replicate_half,0.3237543319403439,0.3441222528527824,1320.0,190,580.0,0.30721812692852757,0.3404103659684756,0.0,0.6896183475412692,True,global_mean_delta,0.3237543319403439,0.8227582434222509,1.0,0.0
held_out_both,held_out_both/A549__fold0,per_drug_mean_delta,pert_discrimination,absolute,full_pseudobulk,0.2752715121136174,0.24870460709024617,190.0,190,0.0,0.2414035087719298,0.30893553327763845,0.02842796614784714,0.9727573428685821,True,no_change,0.28253968253968254,0.026869952659426342,1.0,0.0
held_out_both,held_out_both/A549__fold0,per_drug_mean_delta,pert_discrimination,absolute,replicate_half,0.2821693121693122,0.24778099735985082,1900.0,190,0.0,0.27034064327485374,0.29302520189362297,0.022487125081301206,0.9487259017979296,True,no_change,0.28804232804232804,0.026869952659426342,1.0,0.0
held_out_both,held_out_both/A549__fold0,per_drug_mean_delta,pert_discrimination,delta,full_pseudobulk,0.5000000000000001,0.2909652048709311,190.0,190,0.0,0.45895293790030633,0.5389327485380117,-2.2897309748209176e-16,0.6000884753881088,True,no_change,0.5,0.015129490392648286,1.0,0.0
held_out_both,held_out_both/A549__fold0,per_drug_mean_delta,pert_discrimination,delta,replicate_half,0.5,0.29027489499004316,1900.0,190,0.0,0.4867472848788638,0.515032999164578,-0.0,0.5986647759318418,True,no_change,0.5,0.015129490392648286,1.0,0.0
held_out_both,held_out_both/A549__fold0,ridge_no_drug,direction_acc_de,absolute,full_pseudobulk,0.9329523032711016,0.05693361215547998,132.0,190,58.0,0.9225872644641764,0.9419995886216443,-11.148403916599635,10.890066683722834,True,global_mean_delta,0.9912365106294476,0.9964645421749824,0.0,
held_out_both,held_out_both/A549__fold0,ridge_no_drug,direction_acc_de,absolute,replicate_half,0.9323579594636113,0.05689046729531108,1320.0,190,580.0,0.9293309196203591,0.9352893194836207,-10.227615595543973,9.963786413611475,True,global_mean_delta,0.9907548184882529,0.9964645421749824,0.0,
held_out_both,held_out_both/A549__fold0,ridge_no_drug,direction_acc_de,delta,full_pseudobulk,0.5847338350114656,0.1690636798996132,132.0,190,58.0,0.5544693301793354,0.6138429407948844,-0.03102374088460574,0.4670718580735178,True,global_mean_delta,0.5959633443632749,0.9579283760329893,0.0,
held_out_both,held_out_both/A549__fold0,ridge_no_drug,direction_acc_de,delta,replicate_half,0.5815843367167686,0.1682246356266051,1320.0,190,580.0,0.5718900431517759,0.5902920970023432,-0.045369243961354444,0.46727685784574335,True,global_mean_delta,0.5979177467838533,0.9579283760329893,0.0,
